,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,size
369,0.28162134,0.2810799,0.3928933,0.106513694,0.19976023,0.2027277,-0.3039182,0.3788915,-0.18164825,0.3003402,-0.12413056,-0.2784658,0.10471697,-0.23864903,0.011260025,-0.33487812,-0.22822936,0.50467265,-0.5089638,0.25489008,0.23852313,0.29139876,0.5021169,0.1954274,0.21309575,-0.102404416,0.21425878,-0.110255785,-0.16745225,0.57560897,-0.39939314,-0.32156613,0.2213161,0.09372082,0.11311453,-0.05470625,0.29896453,-0.40692818,0.4854678,-0.4371467,-0.2542036,0.063283406,-0.13160455,0.0166363636363636
370,0.18439049,0.22378437,0.27143776,0.060163252,0.14114761,0.1432958,-0.20522021,0.26829562,-0.1307267,0.21235035,-0.10341044,-0.22444338,0.08345735,-0.18626802,0.0023655966,-0.25574037,-0.18734273,0.37945527,-0.36097056,0.21652591,0.15340784,0.21072583,0.40248773,0.14310563,0.16613461,-0.04422599,0.17960039,-0.12198787,-0.15082827,0.41186708,-0.3301782,-0.23304242,0.15637782,0.0369679,0.09750396,-0.049831744,0.23385787,-0.30592546,0.38187182,-0.3479702,-0.21185714,0.04407587,-0.09534539,0.0251818181818181
371,0.02880384,0.18737008,0.0759541,0.016028142,0.044514935,0.11577654,-0.038896427,0.0805839,-0.01980786,0.09117682,0.0019765943,-0.13293406,0.040236108,-0.099438004,-0.06553261,-0.14114954,-0.0833608,0.18313468,-0.15631872,0.15353633,0.034902766,-0.01009077,0.2490556,0.07052763,0.08891128,-0.011562917,0.048464455,-0.050239682,-0.06116159,0.098213315,-0.20102778,-0.13343054,0.03444495,0.05627311,0.029189836,0.03827148,0.16352165,-0.13624203,0.2479136,-0.15368462,-0.062770985,0.08264158,0.030619454,0.0868
372,0.17801249,0.22458528,0.28575933,0.061123267,0.24714811,0.1298358,-0.119073406,0.23172967,-0.06367871,0.16255234,-0.1544726,-0.21461359,0.07882996,-0.22372107,0.07846144,-0.26713285,-0.17858277,0.38066667,-0.40072906,0.2363847,0.2404041,0.16195415,0.3864761,0.19110629,0.13434802,-0.03679627,0.16586162,-0.115022294,-0.17850852,0.4301737,-0.34429413,-0.26398453,0.21209079,0.067879714,0.08316577,-0.009536717,0.1985018,-0.28096044,0.333399,-0.2985052,-0.16534963,0.10666938,-0.085300535,0.0207058823529411
373,0.04873562,0.18706155,0.10104231,0.012250647,0.078017846,0.10099037,-0.018450495,0.09777464,-0.008060643,0.08068074,-0.0164171,-0.14616176,0.039936252,-0.11703448,-0.046075165,-0.16477938,-0.10603014,0.18725878,-0.18226632,0.16356212,0.055906452,0.01619169,0.26129866,0.085254475,0.0956221,-0.0082715135,0.056109644,-0.060038652,-0.08403911,0.13473777,-0.22491856,-0.14555073,0.064684376,0.055742957,0.030933376,0.02420068,0.17058313,-0.15093832,0.24684088,-0.16312483,-0.07249686,0.07462238,0.005824834,0.0829
374,0.0699374,0.22063872,0.14082552,0.05030796,0.06529041,0.14992268,-0.08956151,0.15029891,-0.05321436,0.13920406,0.0015311651,-0.16713484,0.042586062,-0.11360238,-0.06855277,-0.17777093,-0.10236825,0.24658328,-0.22686742,0.1679932,0.07094502,0.018577205,0.29425037,0.085525066,0.113858454,-0.030940866,0.065966755,-0.043606695,-0.07661574,0.18017308,-0.22895801,-0.1898818,0.05458436,0.08033706,0.04640208,0.039554663,0.19862255,-0.19371489,0.3027237,-0.20774673,-0.08885097,0.087317675,0.01585373,0.1241428571428571
375,0.068444885,0.22144267,0.14096396,0.054827556,0.05912756,0.14995484,-0.09525581,0.15292464,-0.05459578,0.14187507,-0.0013743676,-0.16696116,0.049920816,-0.10973229,-0.07147978,-0.17885289,-0.101106904,0.24576958,-0.22650363,0.16868842,0.073241696,0.018490104,0.29444122,0.08085547,0.11128808,-0.03293208,0.06461705,-0.04769571,-0.07951143,0.18307276,-0.22124168,-0.19305032,0.04738772,0.078344285,0.055487372,0.038554367,0.19864723,-0.19359782,0.3068697,-0.21276133,-0.09321858,0.08693384,0.022527646,0.0655263157894737
376,-0.01935107,0.17384344,0.023458172,-0.002353536,0.011017613,0.09610813,0.0036164057,0.026440747,-0.004195202,0.067751914,0.03550892,-0.12623818,0.0196999,-0.08082715,-0.09212642,-0.09250689,-0.06368368,0.1347294,-0.09857985,0.13817778,-0.01550637,-0.05287206,0.19992587,0.05466987,0.08121034,0.004002054,0.029688682,-0.039771535,-0.02796953,0.02182928,-0.17563815,-0.093658194,0.010805579,0.03486523,0.010555933,0.06624977,0.1623179,-0.086508356,0.22821172,-0.118424684,-0.035567172,0.08840513,0.03600339,0.0424117647058823
377,0.094875425,0.20671506,0.160655,0.03560676,0.13117033,0.1226806,-0.055043828,0.14618464,-0.03261789,0.11230048,-0.057555772,-0.16257676,0.049270272,-0.14887092,-0.00929451,-0.20338362,-0.13080925,0.2571073,-0.25210154,0.18544178,0.107483946,0.063976854,0.3057708,0.11530538,0.107869886,-0.022858799,0.0845654,-0.07104507,-0.110322274,0.23166367,-0.26132065,-0.1923283,0.111755766,0.07350417,0.054054275,0.013993922,0.18451835,-0.1986919,0.28595263,-0.20981786,-0.10527292,0.08688748,-0.017130978,0.0346666666666666
378,0.032408535,0.19940488,0.08303161,0.028013574,0.039383397,0.12434667,-0.037795868,0.08944052,-0.017101297,0.09768398,0.022630805,-0.14137188,0.032383557,-0.09371882,-0.08265167,-0.1412457,-0.08192972,0.1829144,-0.16201636,0.1533671,0.027659543,-0.020555405,0.24752587,0.07040211,0.092609935,-0.02021021,0.037368044,-0.037404794,-0.05393003,0.09388098,-0.20081782,-0.14216742,0.03043014,0.06492211,0.027718876,0.047068283,0.17702834,-0.13951617,0.26084265,-0.15519142,-0.05774772,0.083562635,0.030175604,0.0640625
379,0.073468365,0.2171039,0.13936667,0.042712066,0.058539283,0.14425308,-0.09223314,0.14926764,-0.06089421,0.14129248,-0.0036245473,-0.16725054,0.044109803,-0.112095535,-0.071523294,-0.18008633,-0.11419508,0.2459201,-0.22124551,0.16696379,0.05874245,0.03725312,0.30008203,0.08492969,0.11946652,-0.02848486,0.07131653,-0.043386027,-0.073980644,0.18225518,-0.23270828,-0.18116665,0.05823151,0.073820055,0.045329362,0.025729924,0.20549256,-0.19872949,0.30759874,-0.21301481,-0.09653452,0.07081483,0.005711261,0.0649999999999999
380,0.08665701,0.21650647,0.16021569,0.041220393,0.00025411695,0.14674067,-0.16706306,0.1684395,-0.11103099,0.1763456,-0.023767354,-0.18110791,0.104965225,-0.1023702,-0.09912261,-0.19440973,-0.13355696,0.26194593,-0.24697004,0.1509785,0.048012584,0.10134741,0.3401013,0.066522904,0.13721535,-0.024816545,0.07855162,-0.047947653,-0.056163322,0.21044718,-0.23052792,-0.20533505,0.03148704,0.06342922,0.078053646,0.003980452,0.2517635,-0.23015398,0.35535663,-0.26965997,-0.15280774,0.029174725,0.0023017116,0.0675263157894736
381,0.14911316,0.24030893,0.23005255,0.07417693,0.19383776,0.14968203,-0.13100171,0.20064594,-0.071636245,0.18286487,-0.11923368,-0.20372471,0.052336585,-0.1844327,0.025817454,-0.24839978,-0.17734683,0.38146397,-0.3553459,0.23123218,0.18534169,0.12744568,0.36295834,0.16559348,0.13743266,-0.043461382,0.14729066,-0.066414416,-0.12757644,0.37201178,-0.3097028,-0.23011038,0.180592,0.080396146,0.07610567,0.0019212794,0.22136125,-0.26489896,0.34929836,-0.2851567,-0.14120089,0.10507326,-0.05487899,0.0730624999999999
382,0.080940776,0.19347972,0.14192666,0.019733697,0.038556494,0.112537615,-0.13082251,0.13808642,-0.08680257,0.14065257,-0.06054481,-0.16565874,0.1013201,-0.11803763,-0.06289184,-0.2002548,-0.15283556,0.25074816,-0.22998539,0.16043597,0.062027626,0.115099765,0.32929802,0.072998196,0.1265754,-0.013373885,0.09203375,-0.06270243,-0.07332215,0.21191968,-0.24907066,-0.17801863,0.06215687,0.04871442,0.069859214,-0.013829485,0.21966204,-0.21027803,0.3073672,-0.24985473,-0.15263374,0.024465412,-0.014998868,0.1241538461538461
383,0.025738541,0.18975075,0.07870634,0.014624108,0.044918977,0.11856038,-0.027573975,0.08480888,-0.019335264,0.08948986,0.021089809,-0.1394898,0.023467429,-0.09596296,-0.074730776,-0.13932285,-0.08518537,0.17649767,-0.1534512,0.14797424,0.028133642,-0.023967162,0.24189782,0.066618055,0.09305299,-0.011332957,0.04299952,-0.037981886,-0.05633698,0.09128966,-0.20732194,-0.13816729,0.03347931,0.06156697,0.016142132,0.04906307,0.1684188,-0.13725767,0.24436334,-0.14843361,-0.053082235,0.079699785,0.02729206,0.1422
384,0.042376745,0.1889038,0.07893014,0.012545023,0.032395616,0.11461925,-0.060048465,0.09295159,-0.044345293,0.1062642,-0.012504345,-0.13638067,0.04537868,-0.10248305,-0.07026426,-0.15303834,-0.10594335,0.20121315,-0.16032757,0.15930085,0.018433206,0.032465324,0.27189168,0.068214715,0.106023856,-0.007848666,0.06463471,-0.058946986,-0.0664015,0.12377124,-0.20874748,-0.13179111,0.0444848,0.04920107,0.043595526,0.015058973,0.18361379,-0.15584806,0.27204087,-0.1810971,-0.0878405,0.06161956,0.013615351,0.0266666666666666
385,0.09685594,0.22123982,0.15992838,0.05243906,0.12061517,0.1375242,-0.08827546,0.15038171,-0.04607121,0.13682562,-0.05467969,-0.16887613,0.05043507,-0.1458375,-0.023148973,-0.20735045,-0.13410655,0.2839112,-0.2634486,0.19294822,0.10644955,0.06712463,0.31706366,0.117204696,0.11580253,-0.031771325,0.089395314,-0.056098036,-0.09615867,0.24226789,-0.25804964,-0.19067743,0.11107807,0.08123045,0.05896675,0.017360222,0.20172241,-0.20680872,0.3101322,-0.22455947,-0.10709616,0.09457376,-0.010905676,0.117875
386,0.06902343,0.21747603,0.14004016,0.051067185,0.06778166,0.14333892,-0.09117159,0.14853612,-0.054644085,0.13851412,-0.015656775,-0.16496128,0.05273815,-0.113194756,-0.060924184,-0.18274765,-0.107964635,0.24940291,-0.22797178,0.17118561,0.078107,0.027679859,0.29772705,0.08507872,0.111592524,-0.027663311,0.069933556,-0.0494368,-0.08415605,0.19009522,-0.2233262,-0.19008556,0.05670193,0.07476342,0.057506632,0.03187158,0.19701502,-0.19442075,0.30350792,-0.21376348,-0.09571197,0.08439672,0.018515171,0.0588461538461538
387,0.028688736,0.19021334,0.08006606,0.016075592,0.0509485,0.11832678,-0.027608775,0.08945168,-0.02137527,0.09012238,0.01069651,-0.13962486,0.026709663,-0.099137254,-0.06939549,-0.14670509,-0.09060379,0.18337399,-0.15851237,0.1510313,0.03193901,-0.014914337,0.24762656,0.06869756,0.09515716,-0.0076116016,0.046205364,-0.040134937,-0.061043438,0.10183343,-0.20814006,-0.14096871,0.038431324,0.06367923,0.022395503,0.04330367,0.1711852,-0.14245653,0.24777299,-0.15374173,-0.056279056,0.08047283,0.026703052,0.005
388,0.17166622,0.21993348,0.25404483,0.045432873,0.23160951,0.11479392,-0.09901342,0.20817088,-0.05414051,0.15582256,-0.14825614,-0.20047376,0.07175973,-0.2103664,0.061389357,-0.26117802,-0.18567324,0.36193085,-0.37182546,0.23531164,0.21600544,0.16420773,0.37324673,0.186336,0.1374978,-0.03927087,0.15692544,-0.10331113,-0.16557705,0.3950982,-0.32958138,-0.23280239,0.20869978,0.0638046,0.07154837,-0.028235368,0.20288742,-0.27122933,0.3223194,-0.27932876,-0.15363124,0.095257595,-0.086849526,0.016
389,0.04706812,0.18382074,0.09513798,0.010944851,0.07732617,0.09742998,-0.013925338,0.09102181,-0.005429091,0.07629513,-0.023813443,-0.13935688,0.045959998,-0.11648724,-0.04162702,-0.16122837,-0.10437835,0.18497752,-0.17600276,0.16385451,0.05252949,0.018755382,0.26053715,0.08505082,0.091605015,-0.0065886285,0.055342883,-0.06546138,-0.08598349,0.1281732,-0.22209458,-0.14307734,0.06351958,0.052001294,0.038040865,0.019356161,0.16439205,-0.14630607,0.2427068,-0.16082723,-0.076884225,0.072719246,0.0048381947,0.0954615384615384
390,0.03704182,0.17877525,0.086120784,0.0075713545,0.061714265,0.10092084,-0.035264257,0.086021796,-0.016253572,0.08605853,-0.0042410493,-0.13668114,0.034132548,-0.10410358,-0.056043968,-0.15607567,-0.10019846,0.17901975,-0.1646951,0.15691431,0.05225905,0.0014211573,0.24833503,0.07207279,0.091846034,-0.017252475,0.05465322,-0.046840247,-0.07116336,0.11845527,-0.2163276,-0.13330525,0.04888557,0.050832253,0.01990446,0.029381797,0.15885139,-0.1422218,0.23176211,-0.15751824,-0.06829715,0.07126154,0.019711956,0.0174499999999999
391,0.20827112,0.20446265,0.30299622,0.055074636,0.2948799,0.12542291,-0.1295153,0.23913385,-0.06421662,0.15188527,-0.20433836,-0.1966803,0.08963623,-0.25066057,0.12647945,-0.299548,-0.20025001,0.4041348,-0.41360748,0.247334,0.26675248,0.21552634,0.41073498,0.2056486,0.12637357,-0.041774392,0.18734248,-0.13866538,-0.199083,0.47831914,-0.37857062,-0.25778425,0.24847922,0.07022858,0.09390964,-0.04431195,0.16649806,-0.289258,0.3135221,-0.30769402,-0.19059151,0.09679894,-0.10217276,0.0104999999999999
392,-0.005116066,0.1665411,0.034250688,-0.011906825,-0.01010628,0.092376955,-0.009211181,0.04584111,-0.018235238,0.070505664,0.037526578,-0.12723765,0.029369676,-0.0777465,-0.10059674,-0.09740412,-0.07175885,0.12459457,-0.09131732,0.13026646,-0.038189072,-0.020906223,0.21487063,0.046071522,0.088773176,0.00697472,0.035899617,-0.057157096,-0.036259405,0.027780805,-0.1806269,-0.09199125,0.00092775654,0.023128154,0.019582216,0.03869803,0.16753286,-0.10074523,0.2371399,-0.13366924,-0.05845785,0.05567596,0.020048909,0.0013888888888888
393,0.023189807,0.19971159,0.07352821,0.018064152,0.031104114,0.12456877,-0.042624567,0.07744727,-0.021722233,0.096942626,0.0067066886,-0.13595015,0.04364629,-0.10037277,-0.079002544,-0.13544777,-0.07916978,0.18711485,-0.15618297,0.15676048,0.024063908,-0.0152486125,0.2551787,0.07072641,0.09353419,-0.011313463,0.045777652,-0.048012648,-0.055194538,0.09126308,-0.19750357,-0.13915592,0.027898984,0.062407013,0.029119242,0.04596441,0.17621605,-0.13867627,0.26186764,-0.15382846,-0.05868648,0.08736618,0.033644907,0.0067333333333333
394,0.111807056,0.21331868,0.17105523,0.024513554,0.043656614,0.13753296,-0.11377534,0.19041164,-0.08120641,0.1478923,-0.0075852443,-0.18344173,0.05781891,-0.13188992,-0.07123795,-0.19198607,-0.13046478,0.24812192,-0.23821007,0.16775814,0.036766224,0.10933519,0.331863,0.0858918,0.14013712,-0.02326736,0.09581497,-0.09124325,-0.096725576,0.21979398,-0.26381344,-0.18526083,0.06782736,0.052328084,0.06112515,-0.014364827,0.22299662,-0.22821996,0.3352697,-0.25013563,-0.14649634,0.03517969,-0.040093455,0.0067333333333333
395,0.03351678,0.196107,0.08296403,0.018801937,0.01341784,0.12292111,-0.058013514,0.09973891,-0.03742627,0.10715789,0.033108376,-0.14561145,0.035458952,-0.08602764,-0.09787486,-0.14007437,-0.088257656,0.17892152,-0.15523893,0.14446531,0.010058779,-0.0045144856,0.25399148,0.058407087,0.103247866,-0.01590349,0.044046655,-0.040924095,-0.050417423,0.09178748,-0.20266023,-0.13776237,0.017601814,0.054224804,0.025329636,0.034897164,0.18710998,-0.15058073,0.26758552,-0.16745813,-0.07038026,0.06229116,0.022853285,0.0081999999999999
396,0.08048276,0.21444508,0.13311279,0.035981614,0.05628836,0.14146926,-0.1070932,0.14854272,-0.06340763,0.14368674,-0.015656358,-0.1623446,0.05313858,-0.120446794,-0.06393297,-0.18137395,-0.11419156,0.25549927,-0.22485237,0.17488319,0.062093556,0.054407664,0.30880964,0.08783646,0.12279392,-0.02875924,0.0843041,-0.059603825,-0.080774814,0.18848926,-0.2391443,-0.1722848,0.061865427,0.0656418,0.048937824,0.012713757,0.19984475,-0.2014935,0.3042053,-0.21783839,-0.105378896,0.07108164,2.5544316e-05,0.0023333333333333
397,0.024813242,0.194085,0.07668508,0.007902647,0.032873943,0.116625026,-0.031992503,0.075279035,-0.014963394,0.08873745,0.005522728,-0.13487571,0.04658289,-0.10455463,-0.07357294,-0.1325872,-0.076488614,0.17477398,-0.15264136,0.15602267,0.023590285,-0.0114859585,0.2524611,0.07231566,0.09104665,-0.0121314265,0.04518335,-0.055803,-0.060422715,0.088336356,-0.19978498,-0.13707264,0.028827976,0.055578336,0.02610511,0.041975077,0.1697548,-0.1354011,0.25556037,-0.14901692,-0.06145844,0.08252975,0.028629847,0.0712666666666666
398,0.14723088,0.2329638,0.23174569,0.065768376,0.18399607,0.15052211,-0.15490465,0.1870948,-0.07257609,0.18019864,-0.13788371,-0.19011447,0.08168863,-0.19531815,0.028120555,-0.24508266,-0.16811886,0.38013342,-0.350317,0.23246893,0.19117156,0.13616073,0.37799186,0.16698834,0.13169086,-0.04806769,0.15065034,-0.07954607,-0.12882923,0.36971322,-0.31072503,-0.23070207,0.17155877,0.07952611,0.07214844,-0.0026297402,0.20702994,-0.2640508,0.33817297,-0.2811,-0.1452195,0.10231352,-0.048440572,0.0382666666666666
399,0.044335507,0.18917307,0.09411176,0.013671817,0.07147461,0.10327967,-0.02454212,0.08738093,-0.010618129,0.08182685,-0.039933197,-0.1380163,0.057385456,-0.12186781,-0.041396804,-0.16194661,-0.1043286,0.1961481,-0.1779734,0.16916427,0.051698826,0.026722288,0.2695185,0.08439872,0.09165553,-0.004320192,0.059599906,-0.072920956,-0.08635744,0.13761044,-0.21639751,-0.14840794,0.06276946,0.055395707,0.05026159,0.020278718,0.17020354,-0.1488668,0.25631204,-0.16922985,-0.084879085,0.0787675,0.011143923,0.0397333333333333
400,0.23680046,0.24064615,0.33852768,0.06779085,0.3000763,0.12844329,-0.16350405,0.27100956,-0.06969531,0.18395641,-0.2532035,-0.22898799,0.13321678,-0.2694489,0.12828027,-0.33812943,-0.23236832,0.46071997,-0.48235452,0.2803977,0.31348357,0.26156896,0.45705953,0.2224348,0.14876579,-0.043258116,0.2059486,-0.14434943,-0.22232074,0.5446736,-0.3939728,-0.3018756,0.27039048,0.0767687,0.11580888,-0.06368786,0.2138494,-0.3445747,0.36098796,-0.35300493,-0.22286522,0.093293324,-0.11338326,0.0006666666666666
401,0.18719359,0.20221011,0.29637384,0.031771794,0.14293987,0.11453359,-0.21705493,0.24999009,-0.1434071,0.19390982,-0.17615215,-0.21902484,0.1681909,-0.20735194,0.023762472,-0.28251892,-0.21807107,0.37549365,-0.38744676,0.20476218,0.1787239,0.27668557,0.44845217,0.1427706,0.16670176,-0.029769259,0.1811323,-0.13333704,-0.15289873,0.43748248,-0.35617602,-0.26932415,0.16338867,0.035955347,0.11849679,-0.07020867,0.24279037,-0.31681487,0.37037224,-0.36939967,-0.25836685,0.0039292686,-0.1100876,0.0009444444444444
402,0.0062744636,0.16378891,0.048124302,-0.017491031,-0.0066308975,0.09003848,-0.019914623,0.06152656,-0.0277739,0.07487447,0.04385545,-0.13154472,0.031839773,-0.083266705,-0.09999478,-0.10513746,-0.0759319,0.12498419,-0.10252073,0.12821847,-0.031223487,-0.0089058,0.22310494,0.047021512,0.0964902,-0.0004993351,0.039351482,-0.06081969,-0.043012228,0.040902663,-0.19370337,-0.0986583,0.0049427897,0.020306647,0.012675514,0.03263622,0.1681601,-0.1113442,0.23603716,-0.14090191,-0.063925,0.04721378,0.010625945,0.0025294117647058
403,0.028721103,0.19460116,0.0774132,0.015429979,0.054504894,0.11277025,-0.020468947,0.08029346,-0.01889388,0.09069167,0.002344545,-0.14045626,0.023769274,-0.10121934,-0.06799005,-0.14727508,-0.10139933,0.1852061,-0.15995973,0.15860212,0.031197947,-0.012043597,0.24548945,0.07243616,0.09574886,-0.013114132,0.046298478,-0.03649821,-0.060593832,0.107853934,-0.21070662,-0.14315614,0.05051165,0.06262384,0.022707906,0.045279972,0.17958194,-0.14364551,0.25466934,-0.15682511,-0.06104569,0.07867209,0.02038746,0.0685384615384615
404,0.03274165,0.1956841,0.08643874,0.018260853,0.038301308,0.121943384,-0.034348577,0.0871119,-0.014990283,0.0894019,0.010404326,-0.13840796,0.041602515,-0.10303414,-0.07476013,-0.1383222,-0.07835808,0.1768053,-0.16062775,0.1529457,0.027947415,-0.012772238,0.2509559,0.069968425,0.088958256,-0.014026985,0.042457726,-0.05610151,-0.062884435,0.09862067,-0.20299743,-0.14704293,0.029592553,0.06227927,0.031685915,0.045495726,0.17182308,-0.13873486,0.25855464,-0.15551609,-0.065230094,0.08365399,0.02839936,0.0972222222222222
405,0.049397837,0.18681177,0.09764845,0.011465147,0.0134964995,0.115624614,-0.07470782,0.11327668,-0.052908372,0.11105538,0.0030785725,-0.14449188,0.05917177,-0.09678714,-0.08500997,-0.15557933,-0.102945864,0.18754598,-0.16409534,0.14724608,0.012642179,0.04006373,0.27982426,0.05959379,0.10936745,-0.013219288,0.0593843,-0.06361298,-0.066693224,0.12354801,-0.20956522,-0.14282677,0.02642378,0.04549234,0.04544558,0.008868113,0.18917306,-0.16549695,0.27902102,-0.19104984,-0.09980626,0.04268717,0.0104742125,0.0207777777777777
406,0.084723406,0.19884598,0.13952012,0.032280754,0.122153774,0.11217598,-0.064654626,0.12949651,-0.033874176,0.11375306,-0.07070626,-0.15480691,0.057075307,-0.13789733,-0.0066036843,-0.2011625,-0.13481896,0.2585987,-0.24212629,0.1875104,0.11212344,0.06323684,0.3018789,0.11198051,0.10550713,-0.017741153,0.090137534,-0.06554875,-0.10704317,0.22003625,-0.25020438,-0.17304303,0.106256664,0.06065885,0.054440655,0.003370721,0.1773054,-0.19260636,0.2729144,-0.20620808,-0.102607846,0.08045547,-0.009047862,0.0101111111111111
407,0.073334895,0.20502093,0.14183182,0.04017747,0.081283815,0.12731855,-0.0658633,0.14040881,-0.03735368,0.11555554,-0.03571543,-0.15979268,0.057181954,-0.12412413,-0.043929696,-0.18622333,-0.11339669,0.23197548,-0.22220853,0.1744046,0.079757735,0.04369629,0.29396945,0.08745432,0.10237679,-0.02078043,0.07108813,-0.07441593,-0.10018715,0.19767025,-0.22925396,-0.18670523,0.067461096,0.0665163,0.067114115,0.02233217,0.18544975,-0.1841585,0.29135153,-0.209933,-0.106490135,0.078690775,0.008469155,0.014
408,0.11120417,0.2155569,0.17438799,0.04532183,0.14985025,0.12559685,-0.057531513,0.15402608,-0.032012753,0.12074291,-0.0796522,-0.17025071,0.051629867,-0.15942256,0.00042526424,-0.21910024,-0.14777151,0.28170645,-0.27392438,0.19889246,0.11983114,0.08507302,0.31997377,0.12925595,0.11306465,-0.024563225,0.09206382,-0.070007056,-0.116147704,0.26427022,-0.27055404,-0.20122698,0.13477406,0.08016166,0.06543147,0.0069388766,0.19903487,-0.21233797,0.3060636,-0.22497796,-0.1148433,0.088665694,-0.028135303,0.0295
409,0.08481192,0.20112577,0.13842127,0.026016077,0.055052646,0.11987187,-0.113922045,0.15378746,-0.08132604,0.14512843,-0.033478215,-0.16889207,0.06419467,-0.11641737,-0.059772547,-0.19540682,-0.14336485,0.2565664,-0.22685991,0.1697038,0.059691377,0.09132309,0.32120353,0.084255174,0.13433969,-0.017502476,0.09611697,-0.057429172,-0.08499109,0.20558831,-0.24846952,-0.16583964,0.07232017,0.047948506,0.05399422,-0.0128438175,0.21073496,-0.21347362,0.30401585,-0.23678987,-0.1265663,0.037895855,-0.019567478,0.004875
410,0.15124027,0.23661391,0.2323073,0.056934163,0.18984112,0.1468676,-0.14586832,0.19909553,-0.077231236,0.19124377,-0.11354905,-0.20190272,0.06463936,-0.19441305,0.024741232,-0.24343401,-0.1657506,0.3810306,-0.3606814,0.23280664,0.19812453,0.13037618,0.36968654,0.1742886,0.14492948,-0.055307545,0.15047961,-0.06946771,-0.12442806,0.3655326,-0.31194073,-0.22410119,0.17966425,0.076401494,0.05341106,0.00015063025,0.21631896,-0.2708239,0.3438901,-0.27748328,-0.13492231,0.11205475,-0.056343477,0.0705833333333333
411,0.15326448,0.24508867,0.24152885,0.06335825,0.1850614,0.15815909,-0.1230409,0.20807347,-0.069647,0.18552516,-0.08779262,-0.20500016,0.04955151,-0.19129293,0.011489719,-0.23595464,-0.15436836,0.36362484,-0.3541203,0.22566661,0.17683503,0.11663418,0.3622581,0.17082836,0.14150003,-0.058952965,0.13449398,-0.07075317,-0.12225862,0.3563488,-0.3053936,-0.23515573,0.1710183,0.08849337,0.06072872,0.013752106,0.2233204,-0.26326203,0.35932976,-0.27273405,-0.13030504,0.11757304,-0.054902498,0.03215
412,0.07735058,0.20117134,0.13743562,0.021145534,0.1077784,0.11348636,-0.047767676,0.12996142,-0.030545846,0.110609286,-0.037510797,-0.15810955,0.043336224,-0.13351366,-0.028400496,-0.1885691,-0.12374164,0.23615716,-0.22842872,0.17894174,0.09327078,0.043676868,0.29234758,0.107492656,0.1120229,-0.02122528,0.07793325,-0.057669885,-0.09897686,0.19315352,-0.24643503,-0.17251718,0.09388083,0.06442322,0.03351032,0.0143212415,0.18321787,-0.19015703,0.26974303,-0.19102749,-0.086041816,0.07966334,-0.010642637,0.099
413,0.012852265,0.18468066,0.059213035,0.0071162404,0.029183466,0.10924188,-0.02038024,0.064145416,-0.014719157,0.08113566,0.03312844,-0.1290575,0.024861887,-0.087501444,-0.08341467,-0.12222843,-0.07604164,0.15642619,-0.13311028,0.14308892,0.013620917,-0.036714576,0.22683686,0.061479937,0.088296995,-0.012251664,0.031849265,-0.038163614,-0.049802743,0.059726134,-0.19798146,-0.12673134,0.021100368,0.050279357,0.010131594,0.05181561,0.16272305,-0.122552365,0.23221824,-0.13393566,-0.04621155,0.07724423,0.029438652,0.0964
414,0.11005514,0.2231693,0.17940263,0.05165245,0.12919858,0.1398482,-0.074398905,0.16486834,-0.033877455,0.13034204,-0.057028838,-0.17550297,0.055260602,-0.15496226,-0.016184699,-0.21047173,-0.12860109,0.2771854,-0.2755765,0.1951642,0.1155669,0.069721304,0.32027984,0.12329614,0.11225465,-0.034033448,0.08696804,-0.07294459,-0.10966996,0.25287893,-0.26288113,-0.20546728,0.11373572,0.08367865,0.06350345,0.017699204,0.1994453,-0.21159449,0.31573159,-0.22509013,-0.11157564,0.09549013,-0.015656754,0.0383157894736842
415,0.021328963,0.18445875,0.07150839,0.009593153,0.045780946,0.10179152,-0.004972673,0.07040906,-0.004105976,0.07460131,-0.00584564,-0.13482794,0.038709205,-0.10014146,-0.06332714,-0.13701461,-0.0871454,0.16414541,-0.14534648,0.15544468,0.023841154,-0.008534696,0.23894656,0.06942815,0.084764384,-0.0015548952,0.04212149,-0.060066164,-0.0686359,0.09283235,-0.19445305,-0.13289867,0.03706108,0.048422076,0.039759457,0.037442207,0.1673564,-0.12613909,0.24839446,-0.14961639,-0.06646494,0.078318745,0.024898548,0.0066428571428571
416,0.16121714,0.20995459,0.27210915,0.035663392,0.11885529,0.119579695,-0.19777429,0.22378725,-0.13315038,0.19046946,-0.17718124,-0.22330475,0.1609821,-0.1910264,0.008508101,-0.26576695,-0.21164031,0.36612353,-0.3708685,0.20050643,0.1617935,0.25113934,0.4231104,0.1284633,0.15672071,-0.011523128,0.1692313,-0.12121085,-0.1318825,0.41449064,-0.3269326,-0.26816744,0.14598092,0.040681574,0.12966837,-0.044931952,0.2607921,-0.2994945,0.38555294,-0.3645321,-0.25307104,0.01710293,-0.08609246,0.0341428571428571
